Target	Category	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
^part	Cohort	0.0	0.0	0.001	0.0021737749	0.0034927023	0.004916555	0.0064101163	0.007939317	0.009475516	0.011000274	0.012498384	0.013957806	0.018204963	0.02442184	0.032034703	0.0406115	0.049820337	0.05939787	0.06914493	0.078902274	0.088364616	0.09682453	0.1044243	0.1110947	0.11675226	0.121437006	0.12526378	0.12835298	0.13081683	0.13273862	0.13401502	0.13476482	0.1350759	0.13484569	0.13406932	0.13279468	0.13110074	0.12907162	0.12679483	0.12446495	0.122107126	0.11975093	0.11741422	0.11500751	0.11247759	0.109781824	0.10690621	0.103853986	0.10064176	0.09729275	0.09383022	0.09028353	0.08667539	0.08302477	0.07934885	0.07567025	0.07200489	0.06836427	0.0648304	0.061461918	0.05825466	0.055205733	0.05231044	0.049562987	0.046957128	0.04448643	0.042144466	0.039924923	0.03782167	0.0358288	0.033940636	0.032151777	0.030457055	0.028851565	0.027330637	0.025889846	0.024524987	0.02323207	0.022007314	0.020847138	0.01974814	0.018707093	0.01772095	0.016786817	0.015901955	0.0150637645	0.014269788	0.0135176955	0.012805279	0.012130447	0.011491216	0.010885707	0.010312143	0.009768838	0.009254197	0.008766709	0.008304941	0.007867536	0.0074532055	0.0070607313
^part	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000120803714	0.0017355924	0.0040536188	0.0065950784	0.00913132	0.01154036	0.013757213	0.015732989	0.017235234	0.018341584	0.02207314	0.027379632	0.033475067	0.039823443	0.046125207	0.05222389	0.05803991	0.06354235	0.06853667	0.073145404	0.08182389	0.09277387	0.1051078	0.1177472	0.13028988	0.14247592	0.15416297	0.16528481	0.17563523	0.18528888	0.19429198	0.20267907	0.21017438	0.21693124	0.22306073	0.22840446	0.23311666	0.23709115	0.2403132	0.24297303	0.24519823	0.24707387	0.24866086	0.25000367	0.25113544	0.2520813	0.25286075	0.25348935	0.2539797	0.2543425	0.2545868	0.25472054	0.2547509	0.25468436	0.2545268	0.25428376	0.25396034	0.25356138	0.25309134	0.25255442	0.25195467	0.25129598	0.25058198	0.24981621	0.24900198	0.24814245	0.24724063	0.24629927	0.24532056	0.2443067	0.24325992	0.2421824	0.24107628	0.23994353	0.23878616	0.2376055	0.23640157	0.23517448
^part	Embedding	0.0	0.0	0.00033333336	0.0007920242	0.0013527483	0.0019918561	0.00268892	0.0034258813	0.004187682	0.0049629146	0.005742161	0.006517746	0.007857266	0.009587415	0.011589552	0.013774824	0.016074967	0.018435687	0.020815546	0.023180922	0.025443792	0.027453976	0.029652908	0.032191046	0.034792606	0.03730641	0.03967534	0.041877642	0.043908805	0.045764644	0.047352117	0.048716072	0.051324915	0.05484904	0.058926042	0.0633034	0.06776996	0.072203465	0.07652597	0.08069351	0.084556244	0.08817171	0.09301186	0.098106064	0.103158236	0.10780147	0.11194339	0.11554558	0.11861219	0.12117287	0.12314419	0.12461326	0.12564327	0.12628411	0.126452	0.12624691	0.12574285	0.12489548	0.1238508	0.122643	0.12127017	0.119806565	0.11829964	0.11677877	0.11526319	0.11376526	0.11229277	0.11085031	0.109440364	0.10806397	0.106721215	0.1054116	0.10413424	0.10288802	0.101671696	0.10048401	0.09932367	0.09818941	0.09708003	0.09599435	0.09493125	0.09388965	0.09286857	0.09186707	0.09088432	0.08991953	0.08897198	0.088041	0.087125935	0.08622616	0.085340835	0.08446928	0.08361089	0.082765125	0.08193151	0.08110961	0.08029904	0.079499215	0.07870901	0.07792738
^part	Other	0.0	0.0	0.0003653845	0.0006961172	0.0010034164	0.0012898202	0.0015583654	0.0018095142	0.002041682	0.0022560419	0.0024536962	0.0026340717	0.0028931845	0.0031540273	0.0034001905	0.00362558	0.0038308874	0.004011597	0.0041713794	0.004308854	0.004403431	0.0044610915	0.0045970334	0.004830078	0.005098711	0.0053563165	0.005592316	0.0058031646	0.0059951777	0.006169983	0.006310351	0.0064270296	0.0066313837	0.006896173	0.0071937493	0.0074872253	0.007755735	0.007993149	0.008197055	0.008367723	0.008484143	0.00856729	0.00875365	0.008981145	0.009266331	0.009580169	0.009905322	0.010223007	0.010521622	0.010798008	0.011031576	0.011232383	0.011405474	0.01155195	0.011655416	0.011726836	0.011773573	0.011784494	0.011774353	0.011739449	0.011658942	0.011550084	0.01142408	0.011287201	0.01114364	0.010996336	0.010847319	0.010697954	0.010549234	0.010401786	0.01025605	0.010112316	0.009970755	0.00983148	0.009694533	0.009559936	0.009427682	0.009297749	0.0091700945	0.009044779	0.008921783	0.008801029	0.00868244	0.0085659465	0.008451483	0.008338989	0.008228404	0.008119678	0.008012778	0.007907791	0.0078046154	0.0077031553	0.0076033478	0.007505127	0.0074084383	0.007313229	0.0072195474	0.0071275765	0.0070373164	0.006948651
^pil	Target	0.0	0.0	0.001	0.002043905	0.0031297633	0.0042371177	0.0053472063	0.0064384006	0.0074924566	0.008500902	0.009456814	0.01035524	0.013423383	0.017915513	0.023350298	0.02938844	0.035782754	0.042342886	0.048934486	0.055453036	0.061635647	0.06703129	0.075039916	0.08477308	0.09542367	0.10647013	0.11759812	0.12860663	0.13936447	0.1497803	0.15961963	0.16892664	0.18128298	0.19538508	0.2105804	0.22628665	0.24207409	0.25763085	0.27273655	0.2872364	0.3008976	0.31374794	0.32580715	0.33680066	0.34684592	0.355793	0.3635743	0.37037647	0.37633583	0.38155934	0.38600874	0.38981098	0.393062	0.39583465	0.39818764	0.40016901	0.40181878	0.40317076	0.40425402	0.40509367	0.4057118	0.406128	0.40635967	0.40642247	0.40633005	0.40609485	0.40572828	0.4052408	0.40464202	0.4039407	0.40314507	0.40226257	0.40129972	0.4002626	0.39915684	0.39798778	0.39676034	0.39547914	0.3941485	0.39277235	0.39135438	0.38989803	0.38840643	0.38688254	0.38532907	0.3837485	0.3821432	0.38051528	0.37886673	0.3771994	0.375515	0.37381518	0.3721013	0.37037483	0.36863697	0.3668889	0.36513162	0.363366	0.36159292	0.35981315
^pil	Cohort	0.0	0.0	0.001	0.0020638849	0.003195828	0.0043788413	0.0055949036	0.0068214415	0.008037842	0.009231619	0.01039124	0.011507254	0.015289748	0.020930802	0.027874302	0.035703972	0.04410616	0.05283738	0.06171704	0.0705996	0.07918854	0.086830385	0.09366751	0.099592894	0.10449947	0.10838874	0.111339666	0.113453075	0.114834204	0.11557448	0.11564088	0.115415946	0.114948556	0.11420044	0.11317077	0.11186519	0.11030243	0.10850844	0.10651116	0.104338504	0.102020875	0.099597104	0.097097136	0.09454242	0.09195508	0.08935121	0.0867546	0.08419233	0.08168003	0.07922742	0.07684037	0.07453204	0.07230924	0.0701743	0.068127215	0.06616641	0.064289294	0.062492687	0.060773034	0.059126638	0.05754974	0.056038663	0.0545898	0.0531997	0.051865075	0.050582804	0.049349982	0.048163865	0.047021877	0.04592161	0.04486079	0.0438373	0.04284906	0.041894134	0.04097074	0.040077224	0.039212067	0.038373835	0.037561208	0.03677295	0.03600789	0.035264943	0.03454308	0.03384135	0.033158846	0.032494724	0.031848174	0.031218441	0.03060482	0.030006634	0.029423254	0.028854074	0.028298533	0.027756095	0.027226252	0.026708532	0.026202476	0.025707666	0.025223706	0.02475023
^pil	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
^pil	Embedding	0.0	0.0	0.0006666667	0.0015840484	0.0027054965	0.0039837123	0.00537784	0.0068517625	0.008375364	0.009925829	0.011484322	0.013035492	0.015714532	0.019279206	0.023527617	0.02822609	0.03319732	0.038302947	0.04344083	0.048530612	0.053388465	0.0577172	0.0627531	0.068168454	0.07366782	0.07907212	0.0842865	0.08925929	0.09396405	0.09838612	0.10240164	0.10605528	0.10909742	0.11152208	0.113369144	0.11466393	0.11544793	0.11576888	0.115675844	0.115214765	0.1143767	0.113232106	0.11183572	0.11022899	0.10845672	0.10655281	0.10455856	0.10251677	0.10045449	0.09839038	0.096337594	0.09431856	0.09234703	0.090430655	0.08857352	0.08677734	0.08504216	0.08336697	0.08175001	0.08018912	0.078681834	0.07722562	0.07581788	0.07445607	0.07313763	0.071860135	0.070621304	0.069419	0.0682512	0.06711603	0.06601172	0.064936616	0.06388908	0.06286757	0.061870683	0.060897183	0.05994588	0.059015732	0.058105726	0.057214975	0.056342613	0.055487853	0.054649938	0.0538282	0.053021993	0.052230697	0.05145375	0.05069062	0.049940806	0.04920384	0.048479278	0.047766704	0.04706573	0.04637598	0.04569711	0.045028806	0.044370722	0.04372256	0.043084037	0.0424549
^pil	Other	0.0	0.0	0.00036363624	0.0006927865	0.0009986154	0.0012836488	0.0015509091	0.0018008562	0.002031913	0.0022452474	0.0024419562	0.0026214684	0.0028793416	0.0031389364	0.0033839217	0.0036082328	0.0038125578	0.003992403	0.0041514207	0.004288238	0.004382362	0.0044397465	0.0045994436	0.004867016	0.0051880507	0.0055177975	0.005838486	0.0061399927	0.0064197704	0.006677092	0.0068924953	0.007075116	0.0072888248	0.0075002937	0.0077313003	0.007967907	0.008200768	0.008424792	0.008638846	0.008834383	0.008988723	0.009111672	0.009211679	0.0092758415	0.009315703	0.009324534	0.009298197	0.009251291	0.009190878	0.009121364	0.009029575	0.008923767	0.008810301	0.008692302	0.008571958	0.0084508015	0.00832988	0.008209924	0.008091415	0.007974664	0.00785987	0.007747148	0.007636557	0.007528356	0.007422482	0.0073188515	0.0072173793	0.00711799	0.007020606	0.0069251526	0.006831555	0.0067399186	0.0066501843	0.006562243	0.006475992	0.00639135	0.0063082497	0.006226621	0.006146406	0.0060675526	0.005990013	0.005913739	0.0058386964	0.005764841	0.0056921365	0.0056205555	0.0055500576	0.005480618	0.005412208	0.0053448034	0.0052783675	0.0052128886	0.0051483368	0.0050846897	0.005021932	0.0049601	0.0048991847	0.004839147	0.0047799647	0.004721608
^s	Target	0.0	0.0	0.001	0.0022636855	0.0037524472	0.005417774	0.0072149923	0.009102926	0.011047722	0.013024347	0.015011595	0.01699068	0.022389619	0.030202702	0.039748967	0.050516784	0.062105283	0.07420026	0.0865524	0.098968014	0.11111393	0.122037224	0.13192226	0.14090443	0.1490882	0.15655687	0.16337848	0.16960792	0.17529134	0.18047036	0.18501687	0.18902352	0.1925618	0.19568878	0.19845076	0.20088589	0.20302609	0.20489857	0.20652677	0.2079311	0.20912963	0.21013843	0.210972	0.21164353	0.21216504	0.21254754	0.2128012	0.21293537	0.21295874	0.21287933	0.21270457	0.21244134	0.21209607	0.21167469	0.21118274	0.21062541	0.21000749	0.20933309	0.2086061	0.20783022	0.20700899	0.2061457	0.2052435	0.20430532	0.20333394	0.20233199	0.20130196	0.20024619	0.19916682	0.1980659	0.19694538	0.19580704	0.19465256	0.19348353	0.19230142	0.19110763	0.18990342	0.18869004	0.18746856	0.18624006	0.18500553	0.18376587	0.18252195	0.18127455	0.1800244	0.17877221	0.17751864	0.17626427	0.1750097	0.17375544	0.17250183	0.17124918	0.16999778	0.16874796	0.16750002	0.16625428	0.16501105	0.16377065	0.16253337	0.16129947
^s	Cohort	0.0	0.0	0.001	0.001854095	0.0026041027	0.0032608332	0.0038299453	0.004307989	0.0046913065	0.004984129	0.0051895883	0.005310103	0.0073427963	0.010394922	0.014006474	0.017898843	0.021876093	0.02580104	0.029575381	0.033138305	0.03625839	0.03861323	0.04039853	0.04174763	0.042755116	0.043489635	0.044001475	0.0443231	0.044477083	0.044482373	0.044162042	0.043607123	0.04288202	0.042033933	0.041097585	0.040098466	0.03905543	0.0379825	0.036890022	0.035785556	0.034674864	0.033562005	0.032450154	0.03134177	0.030238753	0.02914265	0.028054712	0.026975969	0.025907258	0.024849275	0.023802582	0.022767583	0.021744642	0.020734072	0.019736134	0.018751038	0.017812828	0.016920919	0.016073076	0.015267173	0.01450118	0.013773161	0.013081273	0.012423759	0.011798945	0.011205237	0.010641115	0.010105131	0.009595907	0.00911213	0.008652547	0.0082159685	0.00780126	0.007407341	0.0070331846	0.0066778115	0.006340291	0.006019736	0.005715305	0.005426195	0.005151643	0.0048909225	0.004643344	0.00440825	0.004185017	0.003973051	0.0037717875	0.0035806904	0.0033992492	0.0032269794	0.0030634194	0.0029081309	0.0027606972	0.0026207226	0.0024878313	0.0023616664	0.002241889	0.002128177	0.0020202247	0.0019177414
^s	Rhyme	0.0	0.0	0.001	0.0021338155	0.003391278	0.004744153	0.0061647384	0.007621689	0.009086773	0.01054068	0.011968404	0.013356993	0.017330706	0.023015317	0.029875692	0.037534367	0.04570949	0.054186728	0.06279817	0.071416326	0.07975496	0.087185495	0.09386993	0.099922866	0.10542934	0.110454485	0.11504931	0.119252704	0.12309579	0.12660618	0.12963185	0.13225639	0.1345423	0.13653797	0.13828139	0.13980281	0.14112666	0.14227311	0.14325902	0.1440985	0.14480393	0.1453859	0.14585397	0.14621659	0.14648145	0.1466556	0.14674544	0.14675695	0.14669555	0.14656636	0.14637408	0.14612305	0.14581734	0.14546077	0.14505689	0.14460899	0.14412019	0.14359295	0.14302972	0.14243284	0.14180456	0.14114706	0.14046237	0.13975243	0.13901918	0.13826434	0.13748966	0.13669673	0.13588709	0.13506216	0.1342233	0.13337182	0.1325089	0.1316357	0.13075325	0.12986259	0.12896465	0.1280603	0.12715039	0.12623568	0.1253169	0.12439476	0.12346987	0.12254281	0.12161416	0.120684415	0.11975408	0.11882363	0.117893495	0.116964065	0.11603557	0.11510819	0.11418211	0.11325755	0.11233473	0.1114139	0.11049531	0.109579176	0.10866575	0.107755266
^s	Embedding	0.0	0.0	0.001	0.0024485	0.0042608483	0.0063551455	0.008660492	0.011115055	0.013667518	0.016277842	0.018913014	0.021546105	0.024157055	0.026559625	0.028717237	0.03063129	0.032313228	0.033779345	0.035045378	0.03612744	0.036846075	0.037262652	0.037447676	0.037451036	0.037310068	0.037053417	0.036703475	0.036276974	0.035786733	0.03524352	0.03465665	0.03404712	0.03342943	0.032813564	0.03220624	0.031611856	0.03103315	0.030471696	0.029928194	0.029402744	0.028895088	0.028404733	0.02793105	0.027473323	0.0270308	0.0266027	0.026188262	0.025786731	0.025397383	0.025019515	0.024652466	0.024295613	0.023948368	0.023610188	0.023280555	0.022958996	0.022645071	0.022338212	0.022037918	0.021743763	0.021455377	0.021172436	0.02089466	0.020621805	0.020353654	0.020090021	0.019830734	0.019575642	0.019324608	0.019077506	0.018834222	0.018594652	0.018358696	0.018126264	0.017897272	0.017671637	0.017449282	0.017230138	0.017014135	0.01680121	0.016591303	0.016384348	0.016180268	0.015978992	0.015780455	0.0155845955	0.015391361	0.015200698	0.01501256	0.014826894	0.014643602	0.014462574	0.014283723	0.01410698	0.013932292	0.013759619	0.013588928	0.013420194	0.0132534	0.01308853
^s	Other	0.0	0.0	0.00036363624	0.0006924041	0.000997532	0.0012816013	0.0015476908	0.0017963045	0.0020258955	0.0022376636	0.0024327203	0.002610521	0.0029014747	0.0031910222	0.003455668	0.0036922009	0.0038998101	0.0040813093	0.004238595	0.004373954	0.0044697197	0.0045231082	0.0045494214	0.0045573274	0.0045525716	0.0045395154	0.0045219134	0.0045020706	0.0044807047	0.0044585154	0.004417964	0.0043659396	0.004306351	0.0042419904	0.004174951	0.004106682	0.0040381406	0.003970033	0.0039028635	0.0038369303	0.0037725924	0.003709922	0.0036489952	0.0035898471	0.0035324388	0.0034767275	0.003422662	0.0033701828	0.0033192327	0.0032697704	0.0032217593	0.0031751315	0.003129823	0.003085789	0.003042999	0.0030013889	0.0029608996	0.002921446	0.0028829502	0.0028453495	0.0028086358	0.002772769	0.0027376986	0.002703378	0.002669768	0.002636832	0.0026045367	0.0025728545	0.0025417565	0.0025112203	0.0024812224	0.002451742	0.00242276	0.00239426	0.0023662224	0.0023386343	0.0023114798	0.0022847466	0.0022584202	0.0022324899	0.0022069467	0.0021817992	0.0021570316	0.0021326311	0.0021085879	0.0020848885	0.0020615242	0.0020384863	0.0020157709	0.001993418	0.0019714374	0.0019498037	0.001928495	0.0019074944	0.0018867849	0.0018663527	0.0018461877	0.0018262792	0.001806617	0.001787195
^slip	Target	0.0	0.0	0.001	0.001854095	0.0026041027	0.0032608332	0.0038299453	0.004307989	0.0046913065	0.004984129	0.0051895883	0.005310103	0.0073427963	0.010394922	0.014006474	0.017898843	0.021876093	0.02580104	0.029575381	0.033138305	0.03625839	0.03861323	0.043282695	0.04958022	0.056779407	0.06432553	0.07191317	0.07938714	0.086641684	0.09361918	0.10011177	0.10621111	0.1152065	0.12572744	0.13709775	0.14872345	0.16019985	0.17128424	0.18184662	0.19182491	0.20103319	0.20955622	0.2214078	0.23520179	0.25019318	0.26558375	0.28085876	0.2958277	0.3103268	0.32424158	0.33735013	0.34966433	0.3611991	0.37196964	0.38178816	0.39074796	0.39892873	0.40624264	0.4127834	0.41850492	0.42327738	0.4272635	0.43058708	0.4333419	0.43560466	0.43743843	0.4388958	0.44002083	0.4408509	0.44141814	0.4417501	0.4418708	0.4418012	0.44155955	0.44116217	0.44062337	0.43995592	0.4391713	0.43827924	0.43728843	0.4362071	0.43504262	0.43380186	0.43249118	0.4311164	0.42968288	0.42819554	0.42665896	0.42507735	0.42345464	0.4217944	0.42009994	0.41837436	0.41662046	0.41484094	0.41303813	0.41121438	0.40937173	0.4075121	0.40563726
^slip	Cohort	0.0	0.0	0.001	0.0022636855	0.0037524472	0.005417774	0.0072149923	0.009102926	0.011047722	0.013024347	0.015011595	0.01699068	0.022389619	0.030202702	0.039748967	0.050516784	0.062105283	0.07420026	0.0865524	0.098968014	0.11111393	0.122037224	0.13192226	0.14071018	0.1483463	0.15484388	0.16029187	0.16480635	0.16849104	0.17144242	0.17358351	0.17505492	0.1759614	0.17623733	0.17590585	0.17498153	0.17350425	0.17153355	0.16913877	0.1663889	0.16334718	0.16008762	0.15666714	0.15301302	0.14911298	0.1449722	0.14065227	0.13622004	0.13173053	0.12723021	0.12275015	0.118325196	0.1139819	0.1097374	0.10559878	0.10157521	0.09767194	0.09388892	0.0902269	0.086684845	0.083268926	0.080000475	0.07689012	0.07394109	0.07115288	0.06852204	0.06604333	0.06371014	0.06151516	0.059450723	0.057509005	0.05568219	0.053962614	0.05234284	0.05081572	0.04937443	0.04801251	0.04672387	0.045502037	0.044341072	0.043235563	0.042180575	0.04117163	0.040204648	0.03927593	0.03838212	0.037520185	0.036687367	0.035881184	0.035099387	0.034339942	0.03360102	0.032880977	0.032178327	0.031491734	0.030820008	0.03016207	0.029516956	0.028883807	0.028261855
^slip	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008851215	0.0027864564	0.005213554	0.007877497	0.010613959	0.013307223	0.015888417	0.01812131	0.020070106	0.024739902	0.03116429	0.038660876	0.046625793	0.054633778	0.062419288	0.069830894	0.076788336	0.08306815	0.08874141	0.09818972	0.10990323	0.123127535	0.13695559	0.15107125	0.16524148	0.1792588	0.19296873	0.20608786	0.21860528	0.23051433	0.24180923	0.25218108	0.26172364	0.27051595	0.2783898	0.28544694	0.2915814	0.29677022	0.30117124	0.30490437	0.30805993	0.31071207	0.312922	0.31474108	0.31621253	0.31737328	0.31825513	0.31888556	0.31928864	0.31948543	0.3194946	0.3193327	0.31901452	0.3185533	0.317961	0.31724808	0.31642395	0.31549743	0.3144766	0.31336898	0.3121814	0.31092033	0.30959168	0.30820093	0.30675316	0.30525306	0.303705	0.30211306	0.30048096	0.2988122	0.29711008	0.29537755	0.29361743	0.2918323	0.29002458	0.2881965	0.2863502
^slip	Embedding	0.0	0.0	0.0005	0.0011780463	0.0020033238	0.0029432299	0.003968871	0.0050544953	0.0061788103	0.0073255473	0.008481152	0.009634197	0.011636669	0.014190582	0.01711655	0.020287018	0.023604628	0.0269949	0.030399444	0.03377386	0.03699	0.03982497	0.042342484	0.04474137	0.047028475	0.049078595	0.0508457	0.052327696	0.05353158	0.05450941	0.05521594	0.055701997	0.056744497	0.058084335	0.05955609	0.061146155	0.06270841	0.064131156	0.06535617	0.06635765	0.0670317	0.06742659	0.06973876	0.07317871	0.07738809	0.08200676	0.08687824	0.09188806	0.096932024	0.10193142	0.10673538	0.11133612	0.11572732	0.11990249	0.12366143	0.12705344	0.13011947	0.13274407	0.13498223	0.13683236	0.13827258	0.13938278	0.14022216	0.14083393	0.14125279	0.14150664	0.14161828	0.14160639	0.14148644	0.14127147	0.14097247	0.14059871	0.1401582	0.13965787	0.13910365	0.13850081	0.13785389	0.13716704	0.1364435	0.13568623	0.13489804	0.13408148	0.13323897	0.13237266	0.13148466	0.13057688	0.1296511	0.12870902	0.12775217	0.12678203	0.12579998	0.12480725	0.123805076	0.12279456	0.12177675	0.12075263	0.119723104	0.118689045	0.11765124	0.11661047
^slip	Other	0.0	0.0	0.00036842094	0.00070261373	0.0010137582	0.0013043005	0.0015771871	0.0018327717	0.002069373	0.0022880975	0.0024899852	0.00267443	0.002984397	0.0033011427	0.003598614	0.0038717918	0.0041185166	0.0043405755	0.004539064	0.004715659	0.0048513217	0.0049402635	0.005086656	0.005319308	0.005611292	0.0059162327	0.0062070116	0.006478953	0.006727574	0.0069508324	0.0071296287	0.0072783637	0.007495555	0.0077404086	0.008035233	0.008356531	0.008679451	0.008988237	0.009274653	0.009535736	0.009753622	0.009937546	0.010150649	0.010352948	0.010543731	0.01069044	0.010798471	0.010882845	0.010945696	0.010993643	0.011013014	0.011010653	0.010993224	0.010967481	0.010924853	0.010869098	0.010806152	0.010736623	0.010662184	0.010579469	0.010473747	0.010353191	0.01022459	0.0100908335	0.009954386	0.00981684	0.0096795	0.009543129	0.009408302	0.009275405	0.00914471	0.009016385	0.008890541	0.00876722	0.008646429	0.008528147	0.008412328	0.008299241	0.008188742	0.008080699	0.007974973	0.007871439	0.0077699823	0.007670498	0.0075728823	0.0074770544	0.0073829144	0.007290397	0.0071994243	0.0071099284	0.007021853	0.0069351364	0.0068497276	0.006765577	0.0066826423	0.006600879	0.0065202513	0.006440721	0.0063622547	0.0062848236
ad	Target	0.0	0.0	0.001	0.002363585	0.003989432	0.005802557	0.0077407192	0.0097486805	0.011786442	0.013825944	0.015846984	0.017833602	0.023212193	0.031120662	0.040885452	0.051963206	0.063919775	0.076406926	0.08914931	0.10193766	0.11443062	0.12566687	0.13581222	0.14499305	0.15330607	0.16083424	0.16764897	0.17381303	0.17938294	0.18440974	0.18877442	0.19256966	0.1958687	0.1987324	0.20121133	0.203348	0.20517786	0.20673113	0.20803429	0.2091107	0.20998111	0.21066397	0.21117575	0.21153128	0.21174385	0.21182543	0.21178694	0.21163826	0.21138841	0.21104555	0.21061715	0.21011011	0.20953068	0.20888461	0.20817718	0.20741332	0.20659752	0.20573397	0.20482652	0.20387878	0.20289409	0.20187555	0.20082606	0.1997483	0.19864477	0.19751783	0.1963696	0.19520216	0.19401735	0.19281694	0.19160259	0.19037578	0.18913794	0.18789028	0.18663396	0.18537004	0.18409957	0.18282351	0.18154277	0.1802582	0.17897062	0.17768079	0.17638943	0.1750972	0.17380473	0.1725126	0.17122139	0.16993158	0.16864365	0.16735807	0.16607524	0.16479556	0.16351941	0.1622471	0.16097897	0.1597153	0.15845636	0.15720241	0.15595366	0.15471034
ad	Cohort	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad	Rhyme	0.0	0.0	0.001	0.0022162325	0.0035745304	0.0050252015	0.0065263426	0.008037064	0.009529829	0.010987751	0.012400474	0.013759879	0.017691854	0.023436189	0.030439153	0.038275175	0.046621725	0.05522724	0.0638998	0.07250277	0.08075138	0.088020265	0.094469234	0.100214586	0.105339006	0.10991171	0.1139901	0.11762355	0.12085594	0.12372635	0.12609223	0.12803999	0.12963578	0.13093318	0.13197552	0.13279814	0.13342915	0.1338914	0.13420443	0.13438508	0.13444798	0.13440585	0.13426973	0.13404937	0.13375333	0.13338915	0.13296355	0.13248256	0.13195154	0.13137522	0.13075796	0.1301036	0.12941566	0.12869728	0.12795132	0.12718047	0.12638709	0.1255734	0.124741405	0.12389299	0.1230299	0.122153744	0.12126601	0.1203681	0.11946129	0.118546784	0.11762568	0.116699025	0.11576776	0.114832774	0.113894895	0.112954885	0.11201347	0.11107116	0.11012849	0.10918595	0.10824402	0.10730316	0.10636378	0.10542633	0.10449116	0.10355866	0.10262917	0.10170302	0.1007805	0.099861905	0.098947495	0.09803752	0.097132206	0.09623176	0.09533639	0.094446264	0.093561545	0.09268239	0.09180894	0.09094131	0.09007962	0.08922398	0.088374466	0.087531164
ad	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
