Target	Category	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
b^k	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025268862	0.0016371096	0.0038690332	0.006556003	0.009432971	0.01233397	0.015161577	0.017855657	0.020386355	0.022741387	0.024910776	0.026888782	0.028677806	0.030285336	0.03172184	0.03299937	0.0341306	0.035128202	0.036004122	0.03676972	0.03743555	0.03801128	0.03850588	0.03892762	0.03928408	0.03958188	0.039827004	0.040024918	0.040180612	0.040298577	0.04038293	0.040437367	0.04046525	0.0404696	0.040453155	0.040418383	0.04036751	0.04030254	0.040225282	0.04013736	0.04004025	0.039935257	0.039823577	0.03970627	0.039584298	0.03945852	0.039329693	0.039198518	0.039065607	0.0389315	0.038796697	0.03866163	0.038526677	0.03839219	0.038258467	0.038125765	0.03799432	0.03786434	0.037735987	0.037609413	0.037484746	0.037362095	0.03724155	0.037123177	0.037007045	0.036893196	0.03678166	0.036672473	0.036565628	0.036461145	0.036359016	0.03625924	0.0361618	0.036066677	0.035973843	0.035883274	0.035794932	0.035708793
b^k	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001543705	0.0008367537	0.0017668495	0.0028021238	0.0038532522	0.0048669754	0.0058080796	0.0066543138	0.0073935613	0.0080176145	0.008523025	0.008869631	0.009013459	0.00893981	0.008654846	0.008221692	0.007808604	0.007414856	0.007039755	0.0066826153	0.0063427323	0.006019393	0.005711902	0.0054195826	0.0051417733	0.004877829	0.004627123	0.0043890458	0.0041630077	0.0039484384	0.003744789	0.0035515304	0.0033681546	0.003194175	0.0030291253	0.0028725595	0.002724052	0.0025831964	0.0024496054	0.0023229097	0.0022027579	0.0020888157	0.0019807648	0.0018783031	0.0017811431	0.0016890119	0.0016016501	0.0015188116	0.0014402627	0.0013657815	0.0012951577	0.0012281915	0.0011646936	0.0011044842	0.0010473928	0.0009932577	0.0009419258	0.0008932516	0.0008470973	0.0008033322	0.00076183234	0.00072248024	0.00068516453	0.00064977957	0.00061622524	0.0005844066	0.00055423373	0.0005256213	0.00049848837	0.00047275826	0.00044835827	0.00042521954	0.00040327667	0.00038246776	0.00036273405	0.0003440199	0.00032627248	0.0003094418	0.00029348035	0.00027834318	0.00026398766	0.00025037336	0.00023746189	0.00022521695	0.00021360406	0.00020259054	0.00019214541	0.00018223928
b^k	Other	0.0	0.0	0.00015609757	0.0003054037	0.0004403658	0.0005631536	0.00067479414	0.00077298406	0.00085828296	0.00093148806	0.0009940717	0.0010469557	0.0011524473	0.0012627775	0.0013492773	0.001419997	0.0014754434	0.0015203941	0.0015566192	0.0015850621	0.0016077802	0.001625728	0.0016403573	0.0016550096	0.0016777175	0.0017042301	0.001730404	0.0017524584	0.0017690496	0.0017791382	0.0017829699	0.0017825663	0.0017798662	0.0017748801	0.0017677754	0.0017588027	0.00174825	0.0017364125	0.001723575	0.0017101889	0.0016964779	0.0016826945	0.001669072	0.0016557088	0.0016426865	0.0016300698	0.0016180552	0.0016066948	0.0015959967	0.0015859602	0.0015765791	0.0015678423	0.0015597343	0.0015522363	0.001545327	0.0015389833	0.0015331804	0.0015278928	0.0015230951	0.0015187614	0.0015148653	0.0015113815	0.0015082851	0.0015055506	0.0015031566	0.0015010777	0.001499295	0.0014977858	0.0014965305	0.0014955103	0.0014947079	0.001494106	0.0014936882	0.0014934394	0.0014933464	0.001493396	0.0014935737	0.00149387	0.0014942732	0.0014947734	0.0014953611	0.0014960277	0.0014967639	0.0014975638	0.0014984191	0.0014993243	0.001500273	0.0015012587	0.001502278	0.0015033248	0.0015043956	0.0015054857	0.0015065923	0.0015077116	0.0015088406	0.0015099767	0.001511117	0.0015122591	0.0015134012	0.0015145413
b^s	Target	0.0	0.0	0.001	0.00206888	0.0031650425	0.0042743655	0.0053678947	0.0064082476	0.0073828436	0.0082864305	0.009119029	0.009882899	0.013129203	0.017714532	0.02299156	0.028660383	0.034505527	0.040388264	0.046200857	0.051867418	0.057338975	0.062581435	0.07082456	0.08111992	0.09272553	0.10507091	0.11773269	0.13043377	0.14299287	0.1552854	0.16722417	0.17875105	0.18983048	0.20044538	0.2105884	0.22025883	0.22946268	0.23821071	0.24651633	0.2543952	0.26186427	0.26894125	0.27564403	0.28199047	0.28799808	0.29368392	0.29906452	0.3041558	0.30897295	0.3135306	0.31784257	0.32192215	0.32578188	0.32943377	0.33288908	0.3361586	0.33925247	0.3421804	0.34495148	0.34757438	0.35005727	0.35240793	0.35463366	0.3567414	0.35873768	0.36062866	0.36242023	0.36411792	0.36572695	0.36725223	0.36869842	0.37006992	0.3713709	0.3726053	0.37377676	0.3748888	0.37594473	0.37694764	0.3779005	0.37880576	0.37966552	0.38048202	0.38125736	0.3819936	0.38269272	0.38335666	0.38398725	0.38458622	0.38515523	0.38569593	0.38620976	0.3866982	0.3871626	0.38760424	0.38802436	0.3884241	0.38880453	0.3891667	0.38951162	0.3898402
b^s	Cohort	0.0	0.0	0.001	0.0019889602	0.0029468117	0.003879274	0.0047681276	0.005583029	0.0063172374	0.0069699273	0.0075451247	0.008047793	0.010824964	0.014719316	0.019094562	0.023689076	0.028326588	0.032901466	0.037330013	0.041553736	0.045540918	0.049271643	0.05273601	0.055791933	0.05835952	0.060409445	0.061935175	0.06303213	0.0638285	0.06435073	0.06462625	0.064680174	0.06453652	0.06421929	0.06375065	0.06315086	0.062438738	0.061631422	0.060744394	0.059791487	0.05878496	0.057735667	0.0566531	0.05554557	0.054420304	0.053283572	0.05214079	0.050996613	0.049855042	0.04871948	0.047592822	0.046477526	0.045375634	0.04428887	0.04321863	0.042166095	0.041132156	0.04011756	0.03912287	0.03814849	0.03719471	0.036261704	0.03534955	0.034458246	0.033587717	0.03273783	0.031908397	0.0310992	0.03030996	0.0295404	0.028790185	0.028058982	0.027346427	0.026652152	0.02597578	0.025316915	0.02467516	0.024050117	0.023447474	0.022869745	0.022315698	0.021784179	0.021274135	0.020784564	0.02031454	0.019863185	0.019429669	0.01901321	0.018613057	0.018228503	0.017858872	0.017503528	0.017161854	0.016833263	0.016517201	0.01621314	0.015920563	0.015638992	0.01536796	0.015107025
b^s	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.141909e-05	0.0003440771	0.0006215787	0.00083517557	0.00093701517	0.00089691154	0.0008519279	0.0008090537	0.00076819217	0.0028127362	0.0067015616	0.011840784	0.017761959	0.024108533	0.030649642	0.037235513	0.043764584	0.050161436	0.05637434	0.062369548	0.06812787	0.073636875	0.07888888	0.08388196	0.08861862	0.0931038	0.09734478	0.10135034	0.105130196	0.1086946	0.11205397	0.115218714	0.11819907	0.121005	0.12364611	0.12613162	0.12847033	0.1306706	0.13274041	0.13468726	0.13651825	0.13824016	0.1398593	0.14138168	0.14281292	0.14415835	0.145423	0.14661154	0.14772847	0.14877796	0.14976396	0.15069017	0.15156011	0.15237708	0.15314418	0.15386432	0.15454027	0.15517463	0.15576985	0.15632823	0.15685193	0.157343	0.15780339	0.1582349	0.15863924	0.15901802	0.15937261	0.15970424	0.16001414	0.16030352	0.16057351	0.16082525	0.16105978	0.16127814	0.16148129	0.16167016	0.16184562	0.16200852	0.16215962	0.16229966	0.16242938	0.16254939	0.16266035	0.16276282	0.16285737	0.16294451	0.16302475
b^s	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.718525e-05	0.0004640864	0.0010554633	0.0017118512	0.002344214	0.0029019953	0.0033524956	0.0037531208	0.0041013076	0.0043929033	0.00566788	0.0077745942	0.0104022585	0.0133141	0.016331691	0.019388016	0.022476628	0.02554639	0.028559243	0.031488966	0.03431834	0.03703743	0.039639678	0.04212092	0.044479858	0.04671744	0.04883582	0.05083834	0.052729107	0.054512702	0.056193974	0.057777878	0.059269365	0.06067332	0.061994486	0.06323745	0.064406626	0.06550619	0.06654015	0.067512296	0.06842622	0.0692853	0.07009277	0.07085163	0.07156475	0.072234794	0.07286431	0.07345568	0.07401113	0.07453281	0.07502267	0.07548261	0.075914375	0.07631964	0.07669998	0.07705684	0.07739162	0.07770562	0.078000076	0.07827616	0.07853493	0.07877743	0.07900463	0.07921745	0.07941673	0.079603285	0.07977788	0.079941146	0.08009367	0.08023602	0.080368765	0.080492444	0.080607586	0.08071468	0.08081422	0.08090666	0.08099244	0.08107196	0.08114563	0.0812138	0.081276834	0.08133507	0.081388794	0.08143832	0.081483915	0.08152584	0.081564344	0.08159967
b^s	Other	0.0	0.0	0.00015458938	0.00030245294	0.00043611106	0.0005577125	0.0006682744	0.0007655156	0.0008499904	0.0009224882	0.0009844672	0.0010368403	0.0011413125	0.001250135	0.0013345785	0.0014032744	0.0014571535	0.0015011777	0.0015372465	0.001565632	0.0015883375	0.0016063094	0.0016251219	0.0016489247	0.0016850794	0.0017306148	0.0017765274	0.001816839	0.0018495589	0.0018752508	0.001894764	0.0019090463	0.001918229	0.0019232886	0.0019254434	0.0019253293	0.001923335	0.0019201543	0.0019160054	0.0019111024	0.0019056428	0.0018998074	0.0018937555	0.0018876257	0.0018815327	0.0018755769	0.001869837	0.0018643762	0.0018592459	0.0018544823	0.0018501116	0.0018461529	0.0018426143	0.0018394999	0.0018368076	0.0018345304	0.0018326577	0.001831177	0.0018300747	0.0018293328	0.0018289349	0.0018288614	0.0018290937	0.001829613	0.0018303999	0.0018314366	0.0018327043	0.0018341851	0.0018358616	0.0018377176	0.0018397371	0.0018419046	0.0018442059	0.0018466271	0.001849155	0.0018517778	0.0018544836	0.0018572629	0.0018601033	0.0018629851	0.001865885	0.0018687836	0.0018716663	0.001874523	0.0018773437	0.001880122	0.0018828522	0.0018855304	0.0018881533	0.0018907188	0.0018932245	0.0018956693	0.0018980535	0.0019003762	0.0019026366	0.0019048351	0.0019069728	0.0019090497	0.0019110662	0.0019130249
b^t	Target	0.0	0.0	0.001	0.0020289202	0.003042747	0.004028724	0.004961026	0.0058090882	0.0065671047	0.0072341645	0.007813438	0.008308987	0.011277862	0.015550119	0.020471165	0.025752274	0.03119129	0.03665743	0.042045757	0.047282707	0.052324798	0.05714321	0.06518294	0.07529312	0.08655379	0.09839121	0.11043762	0.12245233	0.1342823	0.14583318	0.15704286	0.16786006	0.17825909	0.18823068	0.1977759	0.20690162	0.2156194	0.22394355	0.23188987	0.23947474	0.2467146	0.2536256	0.26022333	0.2665228	0.27253824	0.2782832	0.2837705	0.2890103	0.29401255	0.29878688	0.3033424	0.30768824	0.31183356	0.31578737	0.3195585	0.32315537	0.32658622	0.3298589	0.33298096	0.33595815	0.33879632	0.34150133	0.34407905	0.34653524	0.34887543	0.35110512	0.35322952	0.35525367	0.3571824	0.35902035	0.36077198	0.36244148	0.3640329	0.36555007	0.3669967	0.3683763	0.36969215	0.3709474	0.37214506	0.373288	0.37437895	0.37542045	0.37641498	0.37736487	0.37827232	0.3791394	0.37996808	0.38076028	0.38151777	0.38224226	0.38293537	0.38359863	0.38423342	0.38484117	0.38542318	0.3859807	0.3865149	0.38702685	0.38751763	0.38798827
b^t	Cohort	0.0	0.0	0.001	0.00200228	0.0029875766	0.0039611543	0.0049037505	0.005782748	0.0065891505	0.007320682	0.0079803215	0.00857243	0.011442077	0.015440787	0.019934693	0.024658447	0.029431334	0.034145076	0.038715046	0.04308197	0.047212314	0.05108438	0.05468737	0.057767857	0.060173605	0.061882924	0.063127674	0.06398762	0.06450341	0.06472006	0.06467953	0.06441448	0.06395745	0.06333911	0.0625873	0.06172615	0.060777117	0.05975901	0.058688197	0.05757876	0.056442764	0.05529046	0.05413052	0.05297024	0.051815707	0.050671976	0.049543217	0.048431177	0.047337264	0.046262424	0.045207124	0.04417179	0.043156866	0.04216273	0.041189685	0.04023795	0.039307646	0.038398832	0.03751147	0.03664502	0.035799038	0.034973163	0.034167085	0.03338055	0.032613277	0.031865012	0.031135492	0.030424446	0.029731587	0.029056638	0.028399289	0.027759237	0.02713616	0.026529737	0.025939638	0.025365526	0.024807064	0.02426391	0.023735719	0.023222141	0.022722835	0.022237463	0.02176568	0.021307135	0.020861499	0.02042844	0.02000762	0.01959872	0.019201415	0.018815389	0.01844033	0.018075932	0.017721893	0.01737793	0.017043745	0.016719056	0.016403591	0.016097078	0.015799254	0.0155098615
b^t	Rhyme	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043946816	0.0021773346	0.004588855	0.0072953324	0.0100635635	0.012755143	0.015292029	0.017634919	0.0197637	0.021660395	0.023322435	0.024756486	0.025974387	0.026989758	0.027818134	0.028475737	0.028978696	0.029342556	0.029582001	0.029710682	0.029741168	0.029684937	0.0295524	0.02935298	0.029095149	0.028784791	0.028427353	0.028027482	0.027589237	0.027116628	0.026613595	0.0260839	0.02553109	0.024958482	0.024369134	0.023765875	0.023175126	0.022597648	0.0220328	0.021480156	0.020939438	0.020410456	0.01989308	0.01938721	0.018892767	0.018409679	0.017937863	0.017477239	0.017027717	0.01658919	0.01616155	0.015744662	0.015338391	0.014942589	0.014557098	0.014181755	0.01381638	0.013460796	0.013114814	0.012778241	0.012450884	0.012132543	0.011823013	0.0115221	0.011229592	0.01094529	0.0106689865	0.010400484	0.010139575	0.009886058	0.009639742	0.009400428	0.009167924	0.008942032	0.008722576	0.008509363	0.008302211	0.008100947
b^t	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001543705	0.0008367537	0.0017668495	0.0028021238	0.0038532522	0.0048669754	0.0058080796	0.0066543138	0.0073935613	0.0080176145	0.008523025	0.008812547	0.008824327	0.008555133	0.008126469	0.0077171335	0.007326551	0.006954161	0.006599382	0.0062615876	0.0059401533	0.0056344536	0.005343861	0.005067746	0.0048054866	0.0045564696	0.004320094	0.0040957737	0.0038829397	0.0036810408	0.0034895446	0.0033079393	0.0031357328	0.0029724543	0.0028176527	0.0026708941	0.0025317657	0.0023998744	0.002274847	0.0021563284	0.0020439827	0.00193749	0.0018365468	0.0017408654	0.0016501723	0.0015642081	0.0014827269	0.0014054939	0.0013322874	0.0012628969	0.0011971233	0.0011347779	0.0010756819	0.0010196657	0.0009665689	0.00091623905	0.00086853193	0.0008233108	0.000780446	0.0007398146	0.0007013002	0.00066479243	0.0006301866	0.0005973835	0.0005662891	0.00053681445	0.000508875	0.00048239075	0.00045728582	0.0004334883	0.00041093008	0.00038954648	0.00036927633	0.0003500616	0.0003318473	0.00031458124	0.00029821403	0.00028269886	0.00026799133	0.00025404937	0.00024083309	0.00022830469	0.00021642834	0.00020517007	0.00019449771	0.00018438073	0.0001747902	0.00016569872
b^t	Other	0.0	0.0	0.00015609757	0.0003054037	0.0004403658	0.0005631536	0.00067479414	0.00077298406	0.00085828296	0.00093148806	0.0009940717	0.0010469557	0.0011524473	0.0012627775	0.0013492773	0.001419997	0.0014754434	0.0015203941	0.0015566192	0.0015850621	0.0016077802	0.001625728	0.0016741062	0.0017493945	0.0018348941	0.0019226248	0.002005421	0.0020801497	0.0021452021	0.0022010498	0.0022502341	0.002292633	0.002328585	0.0023586988	0.0023839148	0.0024048092	0.0024219593	0.0024359091	0.0024471607	0.0024561617	0.0024633089	0.0024689457	0.002473367	0.0024768242	0.0024795276	0.0024816543	0.0024840238	0.0024867656	0.0024899968	0.0024939	0.0024984241	0.002503501	0.0025090706	0.0025150822	0.0025214935	0.002528262	0.0025353523	0.0025427274	0.0025503568	0.0025581757	0.002566135	0.0025741886	0.0025823049	0.0025904537	0.0025986086	0.0026067519	0.0026148632	0.0026229282	0.0026309325	0.0026388657	0.0026467186	0.0026544807	0.0026621432	0.0026697025	0.0026771505	0.0026844842	0.0026916987	0.0026987912	0.0027057575	0.0027125971	0.002719309	0.0027258894	0.0027323393	0.0027386586	0.0027448456	0.002750902	0.002756828	0.0027626238	0.0027682912	0.002773831	0.002779244	0.002784533	0.0027896976	0.0027947424	0.0027996665	0.0028044733	0.0028091648	0.0028137427	0.002818209	0.0028225682
bab	Target	0.0	0.0	0.001	0.0021587901	0.0033761295	0.004603713	0.0057956344	0.006920347	0.007968361	0.00893812	0.009834689	0.010665483	0.013950618	0.018578706	0.023893803	0.029514126	0.035213288	0.04085011	0.046334743	0.051613785	0.05665885	0.061457295	0.06867921	0.07752411	0.087421715	0.09796348	0.10885432	0.11988287	0.13089755	0.1417851	0.15245853	0.16284925	0.1729124	0.18262036	0.19195795	0.20091899	0.2094979	0.21769573	0.22551796	0.23296815	0.24005368	0.24678457	0.2531726	0.25923067	0.26497236	0.2704115	0.27556193	0.2804374	0.2850514	0.28941703	0.29354694	0.29745334	0.30114797	0.304642	0.30794615	0.31107065	0.3140252	0.316819	0.3194609	0.3219591	0.32432154	0.32655567	0.32866853	0.33066687	0.33255693	0.33434474	0.3360359	0.33763582	0.3391495	0.34058174	0.34193707	0.3432197	0.34443364	0.34558272	0.3466705	0.34770036	0.3486755	0.3495989	0.3504735	0.3513019	0.3520867	0.3528302	0.35353476	0.35420248	0.35483536	0.3554353	0.3560041	0.35654345	0.35705495	0.3575401	0.35800034	0.35843703	0.3588514	0.35924467	0.359618	0.35997245	0.36030897	0.36062863	0.36093223	0.36122066
bab	Cohort	0.0	0.0	0.001	0.0020172652	0.0029679164	0.003822543	0.004551007	0.0051472196	0.005633317	0.006015099	0.0063034096	0.0065101017	0.008651315	0.011822996	0.015443741	0.019194467	0.022895753	0.026438981	0.029760309	0.03282814	0.035631236	0.038170386	0.040798355	0.0432756	0.045480337	0.04735971	0.0488988	0.050107468	0.051036213	0.051743343	0.05230161	0.052714527	0.05299024	0.053139444	0.053174034	0.05314664	0.05306175	0.052926153	0.052782718	0.05263112	0.052471727	0.052305352	0.052133027	0.051955912	0.051775202	0.051592022	0.051407482	0.051222578	0.05103822	0.05085523	0.050674308	0.050496086	0.050321076	0.05014974	0.04998244	0.049819488	0.04966111	0.0495075	0.04935878	0.049215045	0.049076337	0.048942696	0.048814077	0.048690487	0.04857184	0.04845807	0.048349086	0.048244786	0.04814506	0.048049793	0.04795885	0.04787211	0.047789436	0.047710687	0.04763573	0.04756443	0.047496647	0.04743224	0.04737109	0.04731305	0.047257993	0.04720581	0.047156364	0.047109526	0.047065195	0.047023248	0.046983596	0.046946105	0.04691069	0.04687725	0.046845686	0.046815913	0.046787843	0.046761394	0.046736475	0.046713024	0.046690956	0.0466702	0.046650697	0.046632383
bab	Rhyme	0.0	0.0	0.001	0.0020988502	0.0032209144	0.004338216	0.0054085697	0.006400045	0.0073033934	0.008118842	0.008852981	0.009513418	0.011069714	0.012835915	0.0144722555	0.015828526	0.016846063	0.01750141	0.017793914	0.01773834	0.017358802	0.016683333	0.017167144	0.018360449	0.019966176	0.021788217	0.0236965	0.025607705	0.02746964	0.029247064	0.030914102	0.032447547	0.03383621	0.035077035	0.03617233	0.037127845	0.037946753	0.038635038	0.03920023	0.039646536	0.039979894	0.04020732	0.040336385	0.040374868	0.040330518	0.040210888	0.040023215	0.039774396	0.03947091	0.039118808	0.03872372	0.03829086	0.03782502	0.03733062	0.036811702	0.036271974	0.035714798	0.035143252	0.03456013	0.03396795	0.033368997	0.032765344	0.032158844	0.031551167	0.030943824	0.03033815	0.02973535	0.029136488	0.028542513	0.027954264	0.027372466	0.026797768	0.026230736	0.025671856	0.025121532	0.024580132	0.024047947	0.023525223	0.023012161	0.022508923	0.022015616	0.021532334	0.021059131	0.020596027	0.020143017	0.019700091	0.019267203	0.018844293	0.01843128	0.018028082	0.017634593	0.017250704	0.016876284	0.01651121	0.01615534	0.015808532	0.015470629	0.01514148	0.014820926	0.0145088155
bab	Embedding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bab	Other	0.0	0.0	0.00013725492	0.00026608966	0.0003817447	0.00048765435	0.00058575906	0.0006736048	0.000751034	0.00081864564	0.00087760296	0.0009284936	0.0009881161	0.0010374442	0.0010720368	0.0010917856	0.0011011007	0.0011023823	0.001097246	0.0010875671	0.0010751777	0.0010610217	0.0010463649	0.0010304998	0.0010136024	0.0009967423	0.0009797429	0.00096265774	0.0009459515	0.00093050813	0.0009162481	0.00090304716	0.00089083065	0.00087955414	0.00086918875	0.0008597157	0.00085106236	0.00084317307	0.0008360016	0.0008294776	0.00082354486	0.00081815856	0.0008132799	0.00080887665	0.00080491917	0.00080138096	0.00079823774	0.0007954662	0.00079304416	0.00079095084	0.00078916585	0.00078767	0.0007864448	0.00078547164	0.00078473357	0.00078421395	0.00078389683	0.00078376645	0.0007838088	0.00078400987	0.0007843563	0.0007848353	0.0007854354	0.0007861452	0.0007869537	0.00078785134	0.0007888282	0.00078987615	0.00079098623	0.00079215097	0.0007933634	0.0007946162	0.00079590344	0.0007972194	0.000798559	0.0007999164	0.0008012876	0.00080266845	0.00080405496	0.0008054435	0.000806831	0.0008082147	0.0008095912	0.0008109588	0.0008123151	0.00081365823	0.0008149861	0.00081629754	0.0008175912	0.00081886555	0.0008201195	0.0008213525	0.00082256336	0.00082375173	0.0008249171	0.00082605885	0.00082717673	0.0008282702	0.0008293396	0.0008303845
babi	Target	0.0	0.0	0.001	0.00203891	0.0030156402	0.0038902045	0.0046241335	0.005194907	0.0056047197	0.005864202	0.005990242	0.0060011316	0.008048762	0.011076012	0.0145054255	0.018030744	0.021486346	0.024778076	0.027848704	0.030669682	0.033231087	0.03553369	0.039646182	0.04492955	0.050946694	0.05739758	0.06407474	0.07083718	0.0775895	0.084262624	0.09080388	0.09717076	0.105955675	0.11635746	0.12766552	0.13933142	0.15099174	0.16241913	0.1734796	0.18410155	0.19425195	0.20391104	0.21307589	0.22174998	0.22994253	0.237669	0.24494839	0.25180197	0.25825232	0.26432222	0.2700342	0.27541006	0.28047046	0.28523344	0.28971672	0.29393667	0.29790917	0.30164945	0.30517197	0.30849046	0.31161743	0.31456333	0.3173383	0.3199521	0.32241407	0.3247332	0.32691795	0.3289763	0.33091587	0.33274373	0.33446667	0.33609092	0.3376225	0.33906695	0.34042954	0.34171522	0.34292856	0.34407392	0.34515542	0.3461768	0.34714174	0.3480536	0.34891552	0.3497305	0.3505013	0.35123056	0.35192078	0.3525743	0.35319316	0.35377955	0.3543353	0.3548623	0.35536218	0.3558365	0.35628682	0.35671455	0.35712096	0.3575073	0.35787475	0.35822445
babi	Cohort	0.0	0.0	0.001	0.002037245	0.0030279981	0.003941461	0.004746257	0.0054347925	0.006027257	0.0065274183	0.00694415	0.0072874934	0.009634958	0.013073444	0.01700847	0.021108365	0.025183579	0.029117653	0.032841317	0.036318824	0.03953586	0.04249099	0.04563719	0.048708025	0.051559508	0.054120693	0.05636206	0.05828175	0.05992089	0.061330423	0.06257739	0.06366094	0.06504459	0.06653323	0.06803464	0.06946065	0.07075142	0.07187937	0.07283763	0.07363217	0.0742756	0.07477845	0.07519258	0.075550236	0.07585574	0.07611405	0.07633025	0.0765093	0.076656	0.076774836	0.07686991	0.076944925	0.07700307	0.077046536	0.07707742	0.07709739	0.07710801	0.0771107	0.077106796	0.077097446	0.07708365	0.07706594	0.07704493	0.07702112	0.07699505	0.07696719	0.076937936	0.07690765	0.07687669	0.07684534	0.07681381	0.07678235	0.07675112	0.0767203	0.076689996	0.07666032	0.07663135	0.076603174	0.07657584	0.07654939	0.07652385	0.076499246	0.0764756	0.076452896	0.07643114	0.07641034	0.07639047	0.07637151	0.076353475	0.076336324	0.07632004	0.07630459	0.076289974	0.07627613	0.07626307	0.07625075	0.07623915	0.07622824	0.076218	0.07620839
babi	Rhyme	0.0	0.0	0.001	0.00195899	0.0028104102	0.0035415331	0.0041266973	0.0045448886	0.004798702	0.004899355	0.0048644296	0.0047129374	0.005429204	0.0062653394	0.006867078	0.007088879	0.006875382	0.0065294043	0.006197787	0.005880215	0.0055764024	0.005286054	0.005014615	0.004758708	0.004516174	0.004285585	0.004065944	0.0038565393	0.003656832	0.003466365	0.0032847251	0.0031115343	0.0029554847	0.004486864	0.007175681	0.010478778	0.014036657	0.01762569	0.021115318	0.024436805	0.027558602	0.030458763	0.03313089	0.03557513	0.03779718	0.03980786	0.041620277	0.043249097	0.044709973	0.046018716	0.047190692	0.04824055	0.049181506	0.050021376	0.050768197	0.051429	0.05201071	0.05252016	0.05296388	0.053348042	0.053677958	0.0539566	0.054187153	0.05437287	0.054516967	0.054622564	0.05469268	0.054730102	0.054737505	0.054717362	0.054671973	0.054603487	0.054513887	0.054405022	0.05427856	0.054136094	0.053979035	0.05380873	0.053626403	0.05343317	0.053230084	0.05301809	0.05279806	0.052570798	0.05233707	0.052097544	0.05185285	0.051603567	0.051350243	0.05109336	0.05083335	0.050570633	0.05030562	0.050038632	0.049770005	0.04950002	0.049228955	0.04895705	0.048684526	0.04841161
babi	Embedding	0.0	0.0	0.001	0.0022187303	0.003541294	0.0049047777	0.006254899	0.0075536463	0.008785809	0.009945737	0.01103482	0.012057403	0.014275737	0.017004251	0.01988991	0.02275892	0.025520327	0.028122151	0.030534659	0.03280491	0.03497518	0.03703859	0.04032962	0.044446833	0.049104292	0.054097127	0.059277292	0.064538665	0.06980505	0.07501938	0.08013776	0.08512545	0.089970484	0.09539512	0.10120695	0.1071016	0.11288733	0.1184511	0.123734295	0.12871309	0.13338381	0.1377474	0.14181295	0.14559105	0.14909412	0.15233707	0.15533584	0.1581068	0.16066635	0.16303052	0.16521466	0.16723321	0.16909955	0.17082468	0.1724193	0.17389292	0.17525467	0.1765132	0.17767663	0.17875262	0.17974791	0.18066764	0.18151683	0.18230033	0.18302281	0.18368869	0.18430208	0.18486689	0.18538676	0.18586507	0.186305	0.18670945	0.18708116	0.18742265	0.18773624	0.1880241	0.18828821	0.1885305	0.18875264	0.18895619	0.18914267	0.18931341	0.18946971	0.18961269	0.18974344	0.189863	0.18997222	0.19007203	0.19016315	0.19024636	0.19032232	0.19039166	0.19045494	0.19051272	0.19056544	0.1906136	0.19065763	0.1906979	0.19073474	0.19076854
